Date,Open,High,Low,Close,Adj Close,Volume
2013-07-26,13.901944,13.997734,13.742293,13.818925,7.215632,3643107
2013-07-29,13.825312,14.016892,13.614572,13.946646,7.282321,3424975
2013-07-30,13.991348,13.991348,13.672047,13.723135,7.165615,4915728
2013-07-31,13.633731,13.742293,13.282499,13.320815,6.955539,4491991
2013-08-01,13.391061,13.518782,12.975969,13.218638,6.902188,5389731
2013-08-02,13.250569,13.499624,13.161164,13.161164,6.872178,3499199
2013-08-05,13.154778,13.371903,12.963197,13.180322,6.882180,3277622
2013-08-06,13.071760,13.339973,12.784452,12.803610,6.685479,4850586
2013-08-07,12.803610,13.397447,12.771680,13.212252,6.898854,5087196
2013-08-08,13.199480,13.352745,12.797224,13.148392,6.865510,5392080
2013-08-09,13.205866,13.205866,12.873857,13.071760,6.825494,5924492
2013-08-12,13.193094,13.582642,13.046216,13.148392,6.865510,5468654
2013-08-13,13.173936,13.308043,13.071760,13.186708,6.885516,4430450
2013-08-14,13.180322,13.301657,12.803610,12.848312,6.708821,10215576
2013-08-15,12.797224,12.797224,12.529011,12.573713,6.565437,4989013
2013-08-16,12.643959,12.663118,12.452379,12.452379,6.502082,3970540
2013-08-19,12.465151,12.707820,12.394904,12.548169,6.552099,4225002
2013-08-20,12.548169,12.580099,12.286342,12.292728,6.418719,4058545
2013-08-21,12.228867,12.465151,12.190551,12.216095,6.378705,3508908
2013-08-22,12.299114,12.477923,12.279956,12.388518,6.468736,3571701
2013-08-23,12.324658,12.445992,12.216095,12.414062,6.482074,3362181
2013-08-26,12.420448,12.452379,12.139463,12.177779,6.358698,3640445
2013-08-27,12.101147,12.216095,12.011742,12.024514,6.278671,4220304
2013-08-28,12.101147,12.145849,11.730757,11.781845,6.151959,5477893
2013-08-29,11.826547,12.005356,11.583878,11.915952,6.221982,3963807
2013-08-30,11.826547,12.037286,11.583878,11.998970,6.265332,5826466
2013-09-02,12.081989,12.318272,11.967040,12.081989,6.308681,4571853
2013-09-03,12.101147,12.260798,11.858478,11.890408,6.208646,4845105
2013-09-04,11.890408,11.915952,11.705213,11.705213,6.111945,4811281
2013-09-05,11.769073,12.069217,11.762687,11.973426,6.251994,7747220
2013-09-06,12.094761,12.139463,11.941496,12.050059,6.292009,7359812
2013-09-09,12.126691,12.292728,12.101147,12.292728,6.418719,7359343
2013-09-10,12.356588,12.445992,12.107533,12.209709,6.375371,6562917
2013-09-11,12.222481,12.311886,12.024514,12.133077,6.335356,5844004
2013-09-12,12.145849,12.228867,11.858478,11.858478,6.191973,4707931
2013-09-13,11.928724,11.973426,11.839319,11.954268,6.241991,4051498
2013-09-16,11.973426,12.081989,11.967040,12.043672,6.288672,4621022
2013-09-17,12.069217,12.094761,11.845705,11.903180,6.215315,4440472
2013-09-18,11.500860,11.890408,11.430613,11.781845,6.151959,12795896
2013-09-19,11.788231,11.992584,11.762687,11.877636,6.201977,5787161
2013-09-20,11.877636,11.998970,11.781845,11.845705,6.185304,3705587
2013-09-23,11.877636,12.043672,11.781845,12.043672,6.288672,6076700
2013-09-24,11.877636,12.311886,11.781845,12.260798,6.402047,7781984
2013-09-25,12.216095,12.324658,12.190551,12.279956,6.412051,5737365
2013-09-26,12.279956,12.324658,12.113919,12.222481,6.382040,4564180
2013-09-27,12.260798,12.394904,12.228867,12.324658,6.435392,3673799
2013-09-30,12.260798,12.394904,12.075603,12.286342,6.415384,6059631
2013-10-01,12.407676,12.420448,12.190551,12.401290,6.475405,3170983
2013-10-02,12.362974,12.420448,12.241639,12.241639,6.392043,2927952
2013-10-03,12.260798,12.394904,12.165007,12.292728,6.418719,4707931
2013-10-04,12.331044,12.675890,12.324658,12.675890,6.618789,6230786
2013-10-07,12.631187,12.701434,12.452379,12.452379,6.502082,3276995
2013-10-08,12.452379,12.643959,12.452379,12.529011,6.542094,3127294
2013-10-09,12.548169,12.548169,12.375746,12.452379,6.502082,5054155
2013-10-10,12.522625,12.643959,12.471537,12.637573,6.598783,3767597
2013-10-11,12.592871,12.726978,12.529011,12.573713,6.565437,2100835
2013-10-14,12.529011,12.758908,12.529011,12.739750,6.652134,2442988
2013-10-15,12.739750,12.739750,12.535397,12.624801,6.592113,4229230
2013-10-16,12.650346,12.765294,12.529011,12.580099,6.568771,4703860
2013-10-17,12.580099,12.695048,12.554555,12.650346,6.605451,2364535
2013-10-18,12.612029,13.007899,12.612029,12.963197,6.768808,3758828
2013-10-21,12.969583,13.001513,12.829154,12.841926,6.705486,2609131
2013-10-22,12.867471,13.007899,12.784452,12.924881,6.748802,4358888
2013-10-23,12.905723,12.975969,12.675890,12.771680,6.668807,2986204
2013-10-24,12.771680,12.816382,12.452379,12.548169,6.552099,4227194
2013-10-25,12.560941,12.605643,12.452379,12.452379,6.502082,3455667
2013-10-28,12.471537,12.752522,12.471537,12.707820,6.635462,4308152
2013-10-29,12.669504,12.829154,12.580099,12.720592,6.642129,2570140
2013-10-30,12.739750,12.873857,12.643959,12.650346,6.605451,2907752
2013-10-31,12.720592,12.809996,12.516239,12.746136,6.655469,3484479
2013-11-01,12.733364,12.803610,12.586485,12.714206,6.638796,6736421
2013-11-04,12.797224,12.797224,12.624801,12.669504,6.615455,2862497
2013-11-05,12.688662,12.726978,12.516239,12.548169,6.552099,6345724
2013-11-06,12.624801,12.624801,12.452379,12.452379,6.502082,4524249
2013-11-07,12.452379,12.503467,12.203323,12.324658,6.435392,4616481
2013-11-08,12.273570,12.426834,12.011742,12.126691,6.332023,7740644
2013-11-11,12.113919,12.388518,12.113919,12.196937,6.368702,3593937
2013-11-12,12.260798,12.260798,11.947882,12.050059,6.292009,4727661
2013-11-13,12.056445,12.126691,11.877636,11.947882,6.238655,5336490
2013-11-14,12.056445,12.452379,12.056445,12.337430,6.442060,4387857
2013-11-18,12.490695,12.720592,12.350202,12.426834,6.488744,4574828
2013-11-19,12.375746,12.433220,11.973426,11.979812,6.255329,4688827
2013-11-21,12.043672,12.152235,11.877636,12.081989,6.308681,3818020
2013-11-22,11.986198,12.388518,11.973426,12.190551,6.365367,3901953
2013-11-25,12.196937,12.477923,12.139463,12.439606,6.495411,3092374
2013-11-26,12.433220,12.516239,12.209709,12.324658,6.435392,3900857
2013-11-27,12.331044,12.484309,12.267184,12.401290,6.475405,2661433
2013-11-28,12.490695,12.631187,12.350202,12.407676,6.478739,1564508
2013-11-29,12.445992,12.573713,12.273570,12.535397,6.545431,2451130
2013-12-02,12.535397,12.554555,12.299114,12.445992,6.498746,5197437
2013-12-03,12.433220,12.452379,12.126691,12.209709,6.375371,4345734
2013-12-04,12.350202,12.350202,12.005356,12.113919,6.325353,3556512
2013-12-05,12.350202,12.350202,12.005356,12.005356,6.268667,4543979
2013-12-06,11.979812,12.254412,11.877636,12.018128,6.448303,16114858
2013-12-09,12.113919,12.158621,11.960654,12.088375,6.485994,2600832
2013-12-10,12.133077,12.286342,12.005356,12.018128,6.448303,3644046
2013-12-11,12.165007,12.228867,11.749915,11.762687,6.311245,4303298
2013-12-12,11.871250,11.896794,11.698827,11.698827,6.276982,6770401
2013-12-13,11.788231,11.788231,11.366753,11.373139,6.102235,6254744
2013-12-16,11.468930,11.520018,11.430613,11.494474,6.167338,4616481
2013-12-17,11.513632,11.666897,11.436999,11.436999,6.136500,4133396
2013-12-18,11.456158,11.551948,11.341209,11.341209,6.167617,4942662
2013-12-19,11.462544,11.577492,11.373139,11.551948,6.282223,3470230
2013-12-20,11.603036,11.641352,11.443385,11.545562,6.278749,10684099
2013-12-23,11.558334,11.724371,11.468930,11.628580,6.323895,3930609
2013-12-26,11.749915,11.832933,11.679669,11.743529,6.386409,18227437
2013-12-27,11.832934,12.008298,11.782830,11.899739,6.471359,2524700
2013-12-30,12.008298,12.008298,11.682621,11.699323,6.362368,1972051
2014-01-02,11.690972,11.766128,11.423750,11.498906,6.253376,3797049
2014-01-03,11.665920,11.857986,11.549010,11.857986,6.448655,9328804
2014-01-06,11.849635,11.924791,11.640868,11.924791,6.484983,14680455
2014-01-07,11.807882,11.899739,11.498906,11.523958,6.267000,5420626
2014-01-08,11.540659,11.565712,11.356944,11.365295,6.180717,4191747
2014-01-09,11.381996,11.398698,10.997864,11.114774,6.044476,5309857
2014-01-10,11.131475,11.440451,11.031267,11.373646,6.185258,6093385
2014-01-13,11.415399,11.440451,11.047968,11.047968,6.008145,4334729
2014-01-14,11.047968,11.298489,11.031267,11.223333,6.103513,5865140
2014-01-15,11.331892,11.356944,11.098073,11.106423,6.039936,3223204
2014-01-16,11.223333,11.323541,11.131475,11.248385,6.117138,2405189
2014-01-17,11.248385,11.323541,11.148177,11.273437,6.130761,3262243
2014-01-20,11.331892,11.331892,11.064670,11.114774,6.044476,1750034
2014-01-21,11.407048,11.415399,11.398698,11.315191,6.153468,6969839
2014-01-22,11.457152,11.632517,11.256736,11.607465,6.312414,3996913
2014-01-23,11.540659,11.690972,11.498906,11.498906,6.253376,3975118
2014-01-24,11.365295,11.523958,11.273437,11.432100,6.217047,6008482
2014-01-27,11.423750,11.473854,11.164878,11.248385,6.117138,4234019
2014-01-28,11.365295,11.490555,11.248385,11.331892,6.162550,3612034
2014-01-29,11.290139,11.423750,11.081371,11.148177,6.062643,5723116
2014-01-30,11.265087,11.557361,11.123125,11.356944,6.176175,6702915
2014-01-31,11.356944,11.632517,11.340243,11.632517,6.326038,8645747
2014-02-03,11.599114,11.599114,11.448802,11.482205,6.244295,3306671
2014-02-04,11.381996,11.415399,11.214982,11.265087,6.126221,5596061
2014-02-05,11.240034,11.240034,10.789097,10.814149,5.880989,6122963
2014-02-06,10.889305,11.198281,10.872604,11.139826,6.058100,6361267
2014-02-07,11.106423,11.298489,10.889305,10.981163,5.971815,9622552
2014-02-10,11.064670,11.114774,10.889305,10.889305,5.921862,4799959
2014-02-11,11.064670,11.189930,10.780746,11.022916,5.994522,7407767
2014-02-12,11.114774,11.582413,11.064670,11.549010,6.280625,8000172
2014-02-13,11.432100,11.482205,11.131475,11.381996,6.189800,3699332
2014-02-14,11.473854,11.557361,11.139826,11.148177,6.062643,8708497
2014-02-17,11.248385,11.290139,10.847552,10.880955,5.917320,2573438
2014-02-18,10.847552,10.956111,10.446718,10.455069,5.685713,6273490
2014-02-19,10.446718,10.789097,10.363211,10.605382,5.767458,6751893
2014-02-20,10.530225,10.897656,10.530225,10.789097,5.867366,3380557
2014-02-21,10.755694,11.047968,10.713941,10.780746,5.862825,5343268
2014-02-24,10.847552,11.114774,10.747343,10.997864,5.980897,4395682
2014-02-25,10.922708,11.081371,10.755694,10.755694,5.849201,4912285
2014-02-26,10.814149,10.897656,10.655486,10.789097,5.867366,5230223
2014-02-27,10.897656,11.231684,10.730642,11.114774,6.044476,5041257
2014-02-28,11.114774,11.273437,10.931059,11.214982,6.098973,14260011
2014-03-05,11.223333,11.315191,11.131475,11.231684,6.108055,3448934
2014-03-06,11.281788,11.473854,11.114774,11.273437,6.130761,3831298
2014-03-07,11.206632,11.223333,10.772396,10.914357,5.935485,11915895
2014-03-10,10.864253,10.864253,10.530225,10.672187,5.803787,9116846
2014-03-11,10.780746,10.872604,10.697239,10.855902,5.903696,11241340
2014-03-12,10.772396,11.098073,10.772396,11.089722,6.030853,7541049
2014-03-13,11.231684,11.473854,11.131475,11.457152,6.230671,9971865
2014-03-14,11.565712,11.632517,10.772396,10.772396,5.858284,11498684
2014-03-17,10.722291,10.997864,10.613732,10.847552,5.899156,4403226
2014-03-18,10.855902,11.265087,10.789097,11.231684,6.108055,6016146
2014-03-19,11.231684,11.340243,11.014566,11.265087,6.126221,5415956
2014-03-20,11.164878,11.574062,11.114774,11.574062,6.294249,6013990
2014-03-21,11.039618,11.690972,11.039618,11.607465,6.312414,7140483
2014-03-24,11.690972,11.716024,11.381996,11.632517,6.326038,8982725
2014-03-25,11.674271,11.966545,11.549010,11.924791,6.484983,4763316
2014-03-26,11.983246,12.100156,11.857986,11.899739,6.471359,3886263
2014-03-27,11.908090,12.943576,11.866337,12.768212,6.943655,16275053
2014-03-28,12.718107,13.102239,12.626250,12.743159,6.930030,7811565
2014-03-31,12.776562,12.901823,12.709757,12.734809,6.925489,10388836
2014-04-01,12.818316,12.901823,12.325625,12.559444,6.830123,7744744
2014-04-02,12.567795,13.285955,12.567795,13.077187,7.111683,8407683
2014-04-03,13.202448,13.344409,12.926875,12.976979,7.057189,5860231
2014-04-04,13.219149,13.235850,12.901823,12.951927,7.043563,4614705
2014-04-07,13.068837,13.319357,12.993680,13.244201,7.202508,5827299
2014-04-08,13.444618,13.594930,13.085538,13.252552,7.207052,5679407
2014-04-09,13.160694,13.260903,12.425833,12.935225,7.034480,5765867
2014-04-10,13.027083,13.202448,12.876771,13.093889,7.120767,4489087
2014-04-11,12.976979,13.361111,12.851718,13.285955,7.225217,10392189
2014-04-14,13.361111,13.444618,13.210798,13.302656,7.234299,4051878
2014-04-15,13.194097,13.311007,12.918524,13.194097,7.175261,7303823
2014-04-16,13.227500,13.319357,12.993680,13.143993,7.148014,4081576
2014-04-17,13.235850,13.661736,13.052135,13.528125,7.356913,8163871
2014-04-22,13.553177,13.711840,13.319357,13.695139,7.447741,3994997
2014-04-23,13.653385,13.962361,13.561528,13.862153,7.538568,10094848
2014-04-24,13.895555,13.945659,13.486371,13.670087,7.434117,7995742
2014-04-25,13.569878,13.837100,13.285955,13.311007,7.238841,5726829
2014-04-28,13.352760,13.578229,13.210798,13.544826,7.365994,3943264
2014-04-29,13.678437,13.895555,13.569878,13.569878,7.379619,2558589
2014-04-30,13.611632,14.187830,13.586580,13.436267,7.306959,10974416
2014-05-02,13.361111,13.511423,13.110590,13.444618,7.740680,11265290
2014-05-05,13.486371,13.645034,13.386163,13.578229,7.817606,15455480
2014-05-06,13.561528,13.678437,13.436267,13.536475,7.793567,4710865
2014-05-07,13.419566,13.695139,13.294305,13.686788,7.880107,7211855
2014-05-08,13.594930,13.686788,13.361111,13.444618,7.740680,4175580
2014-05-09,13.452968,13.636684,13.361111,13.411215,7.721448,4099179
2014-05-12,13.578229,13.586580,13.386163,13.578229,7.817606,5458108
2014-05-13,13.578229,13.828750,13.469670,13.736892,7.908955,4647158
2014-05-14,13.778646,14.304739,13.728541,14.137725,8.139733,6012793
2014-05-15,13.695139,13.753594,13.194097,13.235850,7.620483,9043918
2014-05-16,13.461319,13.636684,13.294305,13.394514,7.711831,5139213
2014-05-19,13.411215,13.486371,13.227500,13.402864,7.716641,3808784
2014-05-20,13.436267,13.837100,13.402864,13.486371,7.764719,7204071
2014-05-21,13.528125,13.761944,13.419566,13.695139,7.884916,3741125
2014-05-22,13.736892,13.853802,13.653385,13.853802,7.976265,3644846
2014-05-23,13.862153,14.179479,13.711840,14.137725,8.139733,3361277
2014-05-26,14.196180,14.196180,14.020816,14.070920,8.101271,1555319
2014-05-27,14.062569,14.062569,13.386163,13.511423,7.779143,5027006
2014-05-28,13.578229,13.653385,13.252552,13.444618,7.740680,4504894
2014-05-29,13.444618,13.645034,13.302656,13.411215,7.721448,2754621
2014-05-30,13.319357,13.469670,13.010382,13.010382,7.490671,6307978
2014-06-02,13.060486,13.311007,12.943576,13.285955,7.649331,3924823
2014-06-03,13.202448,13.569878,13.118941,13.528125,7.788759,3513360
2014-06-04,13.444618,13.561528,13.402864,13.494722,7.769526,1502150
2014-06-05,13.528125,13.695139,13.452968,13.528125,7.788759,2602777
2014-06-06,13.828750,14.070920,13.695139,13.912257,8.009921,5389132
2014-06-09,13.837100,14.196180,13.828750,14.171128,8.158966,4305749
2014-06-10,14.154427,14.571962,14.020816,14.463403,8.327241,4228390
2014-06-11,14.613715,14.805781,14.480104,14.672170,8.447436,5979502
2014-06-13,14.613715,14.855885,14.530208,14.597014,8.404167,2783960
2014-06-16,14.555260,14.755677,14.471753,14.747326,8.490709,3823753
2014-06-17,14.738975,14.864236,14.571962,14.764028,8.500324,2061505
2014-06-18,14.855885,15.532291,14.797430,15.532291,8.942649,4769423
2014-06-20,15.365278,15.448785,15.031250,15.089705,8.687832,3284517
2014-06-23,14.864236,14.989496,14.722274,14.872587,8.562828,2503624
2014-06-24,14.872587,15.323524,14.872587,14.997847,8.634945,3263441
2014-06-25,15.014548,15.281771,14.797430,14.805781,8.524364,3740407
2014-06-26,14.822482,14.889288,14.663819,14.722274,8.476286,2078629
2014-06-27,14.655469,14.964444,14.597014,13.603281,7.832029,1216066
2014-06-30,13.736892,13.778646,13.394514,13.478021,8.463502,3808305
2014-07-01,13.569878,13.619982,13.252552,13.277604,8.337653,1931695
2014-07-02,13.411215,13.436267,13.110590,13.319357,8.363873,5527803
2014-07-03,13.277604,13.845451,13.194097,13.778646,8.652280,3177819
2014-07-04,13.761944,13.987413,13.695139,13.912257,8.736181,546182
2014-07-07,13.845451,14.246284,13.611632,14.137725,8.877766,2059469
2014-07-08,14.112673,14.262986,14.062569,14.212882,8.924958,1711713
2014-07-10,14.647118,15.073003,14.430000,15.073003,9.465071,7086356
2014-07-11,14.981146,15.223316,14.580312,14.747326,9.260562,4922943
2014-07-14,14.905989,15.114757,14.713923,15.114757,9.491289,6230020
2014-07-15,15.114757,15.315173,15.006198,15.290121,9.601409,3493841
2014-07-16,15.315173,15.365278,14.922691,15.173212,9.527996,3811658
2014-07-17,15.198264,15.315173,15.089705,15.181562,9.533240,4231025
2014-07-18,15.532291,15.949826,15.448785,15.816215,9.931769,5418591
2014-07-21,15.807864,16.300554,15.665903,16.300554,10.235909,4658295
2014-07-22,16.283854,16.634583,16.233749,16.634583,10.445662,4251263
2014-07-23,16.425816,16.584478,16.075087,16.233749,10.193959,2855451
2014-07-24,16.292206,16.634583,16.250450,16.609531,10.429931,3354690
2014-07-25,16.601179,16.659636,16.459219,16.534374,10.382736,2060547
